                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                 0.3374,                0.24878,                0.91803,                0.79234,                0.67012,                0.70238,                0.43059,                 1.3558,                 1.1258,                 1.7506,             0.00019821,             0.00019821,             0.00019821
                     92,                0.33361,                0.22395,                0.90605,                0.71349,                0.72188,                0.69455,                0.43076,                 1.4225,                 1.1611,                 1.8657,              0.0001817,              0.0001817,              0.0001817
                     93,                0.32999,                0.22287,                0.90251,                0.79313,                0.65502,                0.69215,                0.43107,                 1.3815,                 1.1485,                 1.8013,              0.0001652,              0.0001652,              0.0001652
                     94,                0.32685,                 0.2201,                0.89964,                0.77404,                0.67169,                0.69714,                0.44535,                 1.3731,                 1.1793,                 1.7718,              0.0001487,              0.0001487,              0.0001487
                     95,                0.31632,                0.21903,                0.89013,                0.76654,                0.69572,                0.71721,                0.44728,                 1.3973,                 1.2113,                 1.8415,             0.00013219,             0.00013219,             0.00013219
                     96,                 0.3161,                0.21861,                0.89142,                0.82844,                0.63554,                0.69818,                0.44156,                    1.4,                  1.203,                 1.8159,             0.00011569,             0.00011569,             0.00011569
                     97,                0.29631,                0.20289,                 0.8847,                0.80322,                0.66566,                0.70077,                0.44473,                 1.3531,                  1.144,                 1.7516,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     98,                0.30775,                0.20902,                0.88881,                0.85673,                 0.6262,                0.70031,                0.45086,                  1.362,                 1.1531,                 1.7661,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     99,                0.29868,                0.20273,                0.87966,                 0.7536,                0.71799,                0.71533,                0.44882,                 1.3623,                 1.1354,                 1.7642,              6.618e-05,              6.618e-05,              6.618e-05
                    100,                 0.2929,                0.19994,                0.88752,                0.80722,                0.67648,                0.71345,                0.44972,                 1.3634,                 1.1295,                 1.7686,             4.9677e-05,             4.9677e-05,             4.9677e-05
